Order_ID,Distance_km,Weather,Traffic_Level,Time_of_Day,Vehicle_Type,Preparation_Time_min,Courier_Experience_yrs,Delivery_Time_min
9260,2.6km,Rainy,Low,Morning,Car,19.0,3.0,41.0
9261,4.99 km,Clear@,Medium,Afternoon,Car,17.0,1.0,51.0
9262,19.08KM,Rainy,High,Evening,Bike,14.0,9.0,141.0
9263,1.04KM,Clear,Low,Evening,Bike,34.0,3.0,32.0
9264,20.51 km,Cloudy,High,Night,Bike,10.0,7.0,95.0
9265,999 km,Clear,Medium,Evening,Scooter,28.0,4.0,44.0
9266,16.6km,Rainy,High,Night,Scooter,26.0,7.0,140.0
9267,9.44KM,Foggy,Low,Evening,Bike,32.0,8.0,79.0
9268,15.48 km,Clear,Low,Afternoon,Bike,33.0,2.0,85.0
9269,17.55 km,Clear,,Morning,Bike,29.0,2.0,98.0
9270,8.89KM,Clear#,Medium,Evening,Bike,7.0,1.0,47.0
9271,3.15 km,Clear,Medium,Evening,Bike,30.0,7.0,45.0
9272,2.21 km,Clear,High,Afternoon,Bike,17.0,2.0,34.0
9273,999 km,Rainy,Medium,Morning,Bike,20.0,3.0,115.0
9274,13.26 km,Cloudy,High,Morning,Bike,9.0,6.0,88.0
9275,18.68 km,Cloudy,High,Morning,Bike,13.0,2.0,126.0
9276,12.99 km,Rainy,High,Afternoon,Bike,28.0,9.0,116.0
9277,10.85 km,Clear@,Low,Morning,Bike,27.0,1.0,75.0
9278,10.25km,Clear,High,Night,Scooter,23.0,7.0,74.0
9279,1.15 km,Rainy,Low,Night,Scooter,19.0,3.0,27.0
9280,8.72km,Rainy,Medium,Night,Bike,13.0,4.0,58.0
9281,24.41 km,Clear,Medium,Evening,Scooter,29.0,5.0,158.0
9282,21.9 km,Clear,Low,Evening,Bike,19.0,4.0,98.0
9283,8.57 km,Clear,High,Night,Bike,18.0,1.0,63.0
9284,14.9 km,Clear,Medium,Afternoon,Scooter,23.0,9.0,84.0
9285,21.26KM,Clear,Medium,Morning,Bike,29.0,9.0,111.0
9286,11.31 km,Cloudy,Medium,Afternoon,Car,21.0,2.0,95.0
9287,0.94 km,Rainy@,Medium,Evening,Scooter,5.0,9.0,10.0
9288,2.33 km,Clear,Medium,Afternoon,Car,31.0,6.0,46.0
9289,13.0 km,Cloudy,Low,Morning,Bike,5.0,2.0,61.0
9290,24.25 km,Clear,Medium,Evening,Bike,23.0,8.0,125.0
9291,17.48 km,Cloudy,High,Evening,Bike,17.0,1.0,135.0
9292,2.24 km,Cloudy,High,Morning,Scooter,28.0,,66.0
9293,5.14 km,Windy,Medium,Evening,Car,26.0,5.0,69.0
9294,19.4 km,Clear@,High,Evening,Scooter,27.0,1.0,172.0
9295,21.12kilometer,Clear@,Medium,Morning,Bike,10.0,6.0,99.0
9296,15.63 km,Cloudy,High,Morning,Bike,33.0,2.0,149.0
9297,16.29 km,Clear,Low,Afternoon,Bike,20.0,6.0,76.0
9298,1.19 km,Clear#,High,Evening,Bike,21.0,8.0,37.0
9299,20.8 km,Clear,Medium,Evening,Scooter,16.0,5.0,130.0
9300,19.81kilometer,Cloudy,Medium,Morning,Scooter,9.0,7.0,107.0
9301,,Clear,Low,Afternoon,Bike,20.0,7.0,43.0
9302,17.86 km,Foggy,Medium,Afternoon,Bike,15.0,4.0,101.0
9303,5.76 km,Clear,High,Afternoon,Bike,11.0,7.0,40.0
9304,1.49 km,Clear,High,Afternoon,Bike,18.0,4.0,
9305,5.43 km,Cloudy,Low,Afternoon,Bike,28.0,4.0,39.0
9306,4.88 km,Clear,Medium,Morning,Car,25.0,1.0,61.0
9307,8.77 km,Cloudy,Low,,Scooter,12.0,1.0,55.0
9308,,Cloudy,Low,Morning,Bike,34.0,1.0,87.0
9309,12.96 km,Cloudy,Low,Evening,Bike,25.0,5.0,78.0
9310,12.18KM,Rainy,Medium,Morning,Bike,5.0,,70.0
9311,7.13 km,Clear,High,Morning,Car,31.0,3.0,101.0
9312,1.21 km,Windy,Medium,Night,Scooter,32.0,6.0,32.0
9313,15.32 km,Rainy,High,Morning,Bike,31.0,7.0,162.0
9314,10.2km,Clear#,High,Morning,Bike,25.0,2.0,88.0
9315,7.82 km,Clear,Medium,Afternoon,Bike,33.0,2.0,68.0
9316,21.74 km,Clear,Medium,Morning,Bike,5.0,8.0,84.0
9317,18.8 km,Clear,High,Evening,Bike,8.0,5.0,107.0
9318,21.52 km,Cloudy,Medium,Afternoon,Bike,28.0,5.0,117.0
9319,12.63 km,Clear,Medium,Morning,Scooter,10.0,7.0,61.0
9320,3.71 km,Windy@,High,Night,Bike,22.0,5.0,45.0
9321,17.56 km,Clear,Low,Afternoon,Bike,18.0,6.0,64.0
9322,5.55 km,Clear,High,Evening,Scooter,32.0,9.0,77.0
9323,11.31 km,Clear,Low,Night,Bike,23.0,9.0,38.0
9324,,Clear#,High,Night,Scooter,21.0,9.0,25.0
9325,20.72km,Rainy,High,Afternoon,Bike,10.0,6.0,135.0
9326,3.59 km,Cloudy,Medium,Night,Scooter,30.0,9.0,
9327,22.63 km,Clear,High,Evening,Bike,20.0,3.0,150.0
9328,21.67 km,Windy,High,Evening,Scooter,30.0,6.0,206.0
9329,nan,Rainy,Medium,Evening,Bike,19.0,8.0,100.0
9330,18.74kilometer,Rainy,High,Afternoon,Bike,19.0,2.0,161.0
9331,15.68kilometer,Rainy,Medium,Afternoon,Bike,10.0,2.0,99.0
9332,20.18 km,Cloudy#,High,Evening,Bike,23.0,8.0,140.0
9333,11.08 km,Cloudy#,Medium,Afternoon,Bike,19.0,1.0,82.0
9334,999 km,Clear,Medium,Evening,Scooter,21.0,9.0,111.0
9335,11.83 km,Clear,Low,Morning,Bike,nan,3.0,
9336,23.55 km,Cloudy,Medium,Evening,Scooter,5.0,1.0,146.0
9337,12.42 km,Windy,High,Morning,Bike,23.0,1.0,116.0
9338,,Cloudy,Medium,Morning,Bike,7.0,7.0,59.0
9339,19.73 km,Windy,Medium,Evening,Bike,21.0,2.0,133.0
9340,20.63 km,Clear,Medium,Morning,Bike,28.0,2.0,129.0
9341,14.08km,Cloudy#,Medium,Evening,Bike,11.0,2.0,80.0
9342,4.91 km,Cloudy#,Medium,Evening,Car,18.0,2.0,59.0
9343,11.96 km,Cloudy,Medium,Morning,Bike,18.0,9.0,68.0
9344,24.22 km,Cloudy,High,Morning,Bike,15.0,6.0,152.0
9345,18.95 km,Clear#,Medium,Morning,Bike,20.0,6.0,98.0
9346,20.37KM,Clear,High,Evening,Bike,26.0,2.0,148.0
9347,1.3 km,Foggy,High,Evening,Bike,34.0,4.0,72.0
9348,11.96 km,Clear,Low,Afternoon,Bike,11.0,6.0,51.0
9349,16.34 km,Cloudy,High,Morning,Bike,31.0,6.0,138.0
9350,20.84 km,Clear@,Low,Morning,Scooter,22.0,6.0,96.0
9351,1.71 km,Clear,Medium,Morning,Car,28.0,4.0,46.0
9352,21.38kilometer,Rainy,Low,Night,Car,27.0,9.0,123.0
9353,13.94 km,Rainy,Medium,Morning,Bike,21.0,7.0,109.0
9354,5.33 km,Windy,Medium,Morning,Bike,31.0,1.0,75.0
9355,8.27 km,Clear,High,Evening,Scooter,28.0,8.0,90.0
9356,7.41 km,Cloudy@,High,Evening,Scooter,16.0,3.0,78.0
9357,13.51 km,Windy,High,Afternoon,Bike,16.0,1.0,98.0
9358,1.77kilometer,Foggy,Medium,Afternoon,Bike,15.0,4.0,24.0
9359,4.38 km,Foggy,High,Evening,Scooter,17.0,4.0,68.0
9360,20.41 km,Rainy,High,Evening,Bike,16.0,2.0,180.0
9361,3.75 km,Clear,Medium,Afternoon,Bike,27.0,9.0,39.0
9362,6.22kilometer,Clear,Low,Morning,Bike,30.0,2.0,59.0
9363,11.61 km,Rainy,Low,Evening,Scooter,14.0,5.0,84.0
9364,13.17 km,Rainy,Medium,Morning,Bike,6.0,5.0,76.0
9365,19.21 km,Rainy,High,Afternoon,Bike,7.0,6.0,121.0
9366,11.46 km,Clear,High,Evening,Bike,26.0,3.0,105.0
9367,19.85KM,Cloudy,Medium,Evening,Scooter,15.0,7.0,120.0
9368,15.65 km,Clear,High,Evening,Bike,10.0,5.0,95.0
9369,3.27 km,Cloudy@,High,Evening,Bike,24.0,6.0,63.0
9370,4.33km,,High,Night,Bike,28.0,6.0,44.0
9371,11.21 km,Windy,Low,Afternoon,Car,30.0,7.0,87.0
9372,10.22 km,Clear,Medium,Evening,Scooter,6.0,7.0,60.0
9373,18.72 km,Cloudy#,Medium,Evening,Bike,17.0,4.0,115.0
9374,14.73 km,Clear,High,Evening,Bike,7.0,1.0,91.0
9375,10.01 km,Cloudy,High,Night,Scooter,,1.0,70.0
9376,4.68 km,Cloudy#,Medium,Evening,Bike,8.0,1.0,35.0
9377,6.06km,Windy,Low,Afternoon,Bike,16.0,3.0,40.0
9378,14.6 km,Clear,High,Evening,Bike,31.0,2.0,126.0
9379,10.87 km,Clear,Medium,Afternoon,Bike,28.0,5.0,65.0
9380,13.12 km,Rainy@,Low,Afternoon,Scooter,18.0,5.0,82.0
9381,4.68KM,Clear,Low,Evening,Bike,14.0,5.0,38.0
9382,16.74km,Clear,Low,Afternoon,Bike,13.0,3.0,74.0
9383,21.39 km,Cloudy,Medium,Evening,Bike,26.0,4.0,148.0
9384,6.82 km,Cloudy,Medium,Morning,Bike,10.0,5.0,43.0
9385,12.54 km,Clear,High,Night,Scooter,16.0,3.0,75.0
9386,24.4 km,Clear,High,Evening,Bike,26.0,6.0,161.0
9387,8.66 km,Rainy,Low,Afternoon,Bike,12.0,8.0,45.0
9388,15.08 km,Cloudy,Low,Morning,Bike,15.0,6.0,77.0
9389,2.71 km,Clear,Medium,Afternoon,Bike,,7.0,34.0
9390,15.35 km,Clear,Medium,Evening,Scooter,6.0,3.0,89.0
9391,2.7 km,Cloudy,High,Morning,Bike,34.0,2.0,69.0
9392,24.0 km,Clear,Medium,Afternoon,Bike,14.0,2.0,113.0
9393,18.03 km,Rainy,Low,Morning,Bike,,1.0,109.0
9394,19.81 km,Cloudy,High,Night,Scooter,10.0,7.0,109.0
9395,17.75 km,Cloudy,High,Afternoon,Bike,27.0,1.0,134.0
9396,14.95 km,Windy,Low,Evening,Scooter,14.0,1.0,91.0
9397,11.52 km,Clear,Low,Afternoon,Scooter,33.0,1.0,81.0
9398,21.53 km,Clear,Medium,Afternoon,Bike,26.0,1.0,117.0
9399,23.94KM,Cloudy,Low,Afternoon,Bike,19.0,6.0,91.0
9400,12.73 km,Cloudy,Medium,Evening,Scooter,23.0,3.0,103.0
9401,23.32 km,Clear,High,Night,Scooter,14.0,2.0,131.0
9402,14.79 km,Clear,Low,Morning,Bike,19.0,3.0,69.0
9403,13.69 km,Clear,High,Evening,Scooter,31.0,8.0,120.0
9404,11.63km,Clear,High,Morning,Scooter,32.0,4.0,116.0
9405,5.63km,Rainy,Low,Afternoon,Bike,26.0,7.0,50.0
9406,0.59km,Cloudy,Medium,Afternoon,Bike,14.0,2.0,18.0
9407,6.42 km,Clear,High,,Scooter,17.0,2.0,57.0
9408,12.99 km,Clear,Low,Afternoon,Bike,32.0,7.0,72.0
9409,9.81 km,Clear#,Low,Night,Bike,23.0,2.0,51.0
9410,11.49 km,Clear,Medium,,Scooter,21.0,3.0,84.0
9411,24.53 km,Clear,High,Evening,Bike,19.0,1.0,165.0
9412,9.08 km,Clear,Medium,Afternoon,Scooter,15.0,4.0,61.0
9413,11.58 km,Clear,Low,Afternoon,Bike,16.0,9.0,44.0
9414,3.77 km,Cloudy,High,Morning,Scooter,24.0,6.0,54.0
9415,1.67 km,Rainy,High,Evening,Bike,34.0,8.0,75.0
9416,19.5 km,Clear#,High,Evening,Bike,20.0,7.0,125.0
9417,14.48 km,Windy,High,Evening,Bike,19.0,8.0,108.0
9418,19.14 km,Rainy,Medium,Afternoon,Bike,24.0,1.0,143.0
9419,4.17 km,Foggy,High,Afternoon,Bike,22.0,1.0,68.0
9420,14.51 km,Windy@,Low,Night,Scooter,31.0,8.0,82.0
9421,6.71 km,Cloudy,High,Night,Scooter,26.0,6.0,65.0
9422,6.09 km,Cloudy,Medium,Evening,Bike,31.0,6.0,76.0
9423,0.78 km,Clear,High,Evening,Bike,17.0,8.0,31.0
9424,3.69 km,Rainy@,High,Evening,Bike,31.0,4.0,91.0
9425,8.08 km,Cloudy,Medium,Evening,Bike,9.0,1.0,61.0
9426,3.36 km,Cloudy,High,Evening,Car,21.0,7.0,68.0
9427,24.65 km,Cloudy,High,Night,Scooter,6.0,2.0,136.0
9428,8.06 km,Clear,Low,Evening,Bike,26.0,7.0,53.0
9429,3.69 km,Cloudy,Low,Evening,Bike,34.0,8.0,55.0
9430,5.38 km,Clear@,High,Morning,Scooter,7.0,6.0,44.0
9431,14.9km,Rainy,High,Night,Bike,11.0,2.0,98.0
9432,2.07 km,Windy#,Medium,Afternoon,Bike,21.0,7.0,36.0
9433,21.63 km,Rainy,Low,Night,Scooter,,9.0,100.0
9434,24.06 km,Rainy,High,Evening,Bike,11.0,1.0,194.0
9435,6.55 km,Clear,Low,Morning,Bike,7.0,6.0,31.0
9436,11.53 km,Windy,Medium,Afternoon,Scooter,33.0,7.0,100.0
9437,1.04 km,Clear,Medium,Night,Bike,10.0,4.0,5.0
9438,16.2 km,Windy,Medium,Morning,Bike,21.0,7.0,104.0
9439,10.64kilometer,Clear,High,Night,Bike,31.0,3.0,77.0
9440,7.12 km,Clear@,Medium,Evening,Bike,5.0,9.0,31.0
9441,5.57 km,Rainy,Low,Morning,Bike,21.0,1.0,56.0
9442,16.52 km,Cloudy@,Medium,Afternoon,Scooter,26.0,4.0,117.0
9443,10.7 km,Clear@,Medium,Morning,Scooter,6.0,8.0,54.0
9444,4.9 km,Cloudy,High,Morning,Bike,30.0,3.0,71.0
9445,17.38 km,Cloudy,Medium,Night,Bike,12.0,6.0,69.0
9446,14.34 km,Clear,High,Evening,Bike,19.0,3.0,109.0
9447,21.54 km,Cloudy,High,Morning,Bike,29.0,2.0,176.0
9448,3.38 km,Clear,Medium,Morning,Scooter,19.0,8.0,36.0
9449,19.75 km,Cloudy,High,Morning,Scooter,10.0,4.0,143.0
9450,17.0 km,Clear,Low,Night,Bike,15.0,9.0,56.0
9451,3.32 km,Cloudy,High,Evening,Bike,13.0,7.0,39.0
9452,17.52 km,Clear#,Low,Morning,Car,31.0,7.0,112.0
9453,11.32 km,Clear,Low,Evening,Bike,17.0,7.0,49.0
9454,23.65KM,Cloudy,High,,Scooter,16.0,4.0,138.0
9455,3.97 km,Cloudy,Low,Evening,Car,15.0,1.0,42.0
9456,16.25 km,Foggy,Low,Afternoon,Bike,27.0,3.0,106.0
9457,9.86 km,Rainy,Medium,Evening,Bike,30.0,4.0,108.0
9458,23.94 km,Rainy,Medium,Evening,Scooter,7.0,9.0,155.0
9459,8.58KM,Cloudy,Low,Morning,Bike,16.0,2.0,56.0
9460,24.07 km,Clear,Medium,Night,Bike,29.0,8.0,99.0
9461,22.59 km,Clear,High,Night,Bike,27.0,8.0,109.0
9462,7.12 km,Clear,Medium,Evening,Bike,25.0,1.0,71.0
9463,20.19 km,Rainy,Low,Afternoon,Bike,33.0,1.0,136.0
9464,24.89 km,Clear,High,Morning,Bike,32.0,4.0,178.0
9465,6.69 km,Cloudy,High,Evening,Bike,nan,7.0,59.0
9466,11.2km,Clear,Medium,Afternoon,Bike,17.0,1.0,69.0
9467,13.24 km,Clear,High,Evening,Car,7.0,5.0,108.0
9468,7.73 km,Clear,Low,Morning,Bike,21.0,8.0,53.0
9469,0.87 km,Cloudy,High,Morning,Car,23.0,5.0,45.0
9470,5.89 km,Clear@,Low,Night,Bike,28.0,6.0,34.0
9471,7.41 km,Cloudy,Medium,Afternoon,Bike,24.0,1.0,67.0
9472,11.37 km,Cloudy,Low,Evening,Bike,26.0,4.0,78.0
9473,4.69 km,Rainy,High,Evening,Bike,14.0,8.0,56.0
9474,21.89 km,Rainy,Medium,Night,Bike,20.0,6.0,118.0
9475,17.77 km,Rainy,High,Night,Car,9.0,3.0,142.0
9476,2.59 km,Cloudy@,High,Afternoon,Scooter,10.0,2.0,32.0
9477,16.43 km,Clear,High,Night,Bike,16.0,3.0,95.0
9478,16.51 km,Windy#,Low,Afternoon,Bike,5.0,9.0,61.0
9479,23.93km,Clear,High,Evening,Bike,22.0,9.0,144.0
9480,0.57 km,Clear,Medium,Evening,Scooter,20.0,4.0,25.0
9481,6.57 km,Clear,Medium,Night,Bike,29.0,4.0,44.0
9482,23.23 km,Cloudy,Medium,Afternoon,Bike,23.0,2.0,127.0
9483,23.34 km,Clear,Low,Afternoon,Scooter,6.0,7.0,90.0
9484,nan,Rainy,High,Evening,Bike,9.0,1.0,159.0
9485,19.26 km,Cloudy@,High,Afternoon,Bike,30.0,5.0,143.0
9486,2.74 km,Cloudy@,Medium,Evening,Bike,31.0,2.0,68.0
9487,13.09 km,Clear,Medium,Evening,Bike,9.0,9.0,64.0
9488,6.17kilometer,Cloudy,High,Evening,Bike,26.0,7.0,73.0
9489,4.94 km,Clear@,Medium,Morning,Scooter,23.0,4.0,51.0
9490,20.35 km,Clear,High,Evening,Scooter,15.0,3.0,150.0
9491,3.81 km,Clear,High,Morning,Bike,25.0,6.0,46.0
9492,11.98 km,Rainy,Medium,Evening,Scooter,9.0,8.0,84.0
9493,23.5 km,Cloudy,High,Morning,Bike,15.0,6.0,146.0
9494,5.05 km,Cloudy,High,Night,Car,15.0,3.0,49.0
9495,,Cloudy,High,Afternoon,Bike,12.0,3.0,143.0
9496,24.86 km,Cloudy,Low,Morning,Scooter,25.0,5.0,136.0
9497,14.11KM,Clear,High,Evening,Bike,20.0,3.0,
9498,4.67 km,Clear,Low,Morning,Bike,15.0,1.0,39.0
9499,8.24 km,Windy,High,Afternoon,Scooter,5.0,4.0,58.0
9500,10.9 km,Cloudy,Medium,Evening,Bike,19.0,3.0,76.0
9501,8.08 km,Cloudy,Medium,Afternoon,Scooter,21.0,6.0,66.0
9502,999 km,Cloudy,High,Morning,Bike,20.0,5.0,78.0
9503,24.32KM,Rainy@,Medium,Afternoon,Bike,21.0,2.0,159.0
9504,4.26 km,Cloudy,Medium,Morning,Bike,29.0,2.0,60.0
9505,18.47 km,Clear,Low,Evening,Car,27.0,2.0,123.0
9506,0.51 km,Windy,Medium,Morning,Scooter,19.0,8.0,24.0
9507,15.11 km,Clear,Low,Afternoon,Bike,23.0,2.0,65.0
9508,999 km,Clear,Medium,Evening,Bike,15.0,1.0,125.0
9509,7.55 km,Clear,Medium,Night,Scooter,30.0,6.0,61.0
9510,5.05 km,Rainy,Low,Morning,Scooter,6.0,5.0,41.0
9511,16.47 km,Rainy,Medium,Night,Scooter,6.0,3.0,92.0
9512,17.96 km,Rainy,Medium,Morning,Bike,20.0,4.0,135.0
9513,17.36 km,Windy#,Medium,,Scooter,26.0,8.0,123.0
9514,8.32 km,Clear,Medium,Morning,Bike,26.0,2.0,71.0
9515,6.68 km,Cloudy,High,Night,Scooter,10.0,5.0,34.0
9516,23.92 km,Cloudy,Low,Evening,Bike,6.0,5.0,99.0
9517,23.12 km,Foggy,High,Morning,Scooter,11.0,4.0,188.0
9518,11.7 km,Clear,High,Morning,Car,15.0,2.0,105.0
9519,999 km,Foggy,Low,Afternoon,Bike,14.0,5.0,104.0
9520,11.58 km,Clear,Medium,Afternoon,Scooter,20.0,1.0,77.0
9521,10.9km,Rainy,Medium,Evening,Bike,23.0,6.0,98.0
9522,4.34 km,Cloudy,Low,Afternoon,Car,,4.0,21.0
9523,10.95 km,Rainy,Medium,Evening,Bike,7.0,6.0,70.0
9524,13.67 km,Clear,High,Afternoon,Bike,10.0,8.0,67.0
9525,1.05 km,Clear,Medium,Morning,Bike,11.0,6.0,21.0
9526,11.38 km,Clear,Medium,Morning,Car,14.0,6.0,86.0
9527,19.64 km,Cloudy,High,Afternoon,Bike,31.0,7.0,139.0
9528,17.16KM,Cloudy,High,Afternoon,Bike,7.0,1.0,
9529,16.06 km,Windy,Medium,Evening,Bike,17.0,7.0,103.0
9530,22.78 km,Cloudy,Medium,Evening,Bike,14.0,8.0,114.0
9531,0.94 km,Clear,High,Morning,Scooter,18.0,6.0,37.0
9532,14.15KM,Clear,Medium,Afternoon,Bike,16.0,9.0,63.0
9533,19.79 km,Clear,High,Morning,Bike,16.0,2.0,122.0
9534,13.76 km,Rainy,Medium,Night,Bike,28.0,7.0,89.0
9535,8.44km,Rainy,Medium,Evening,Bike,7.0,2.0,61.0
9536,3.84 km,Foggy,Medium,Evening,Bike,33.0,8.0,72.0
9537,22.25 km,Clear,High,Afternoon,Scooter,10.0,7.0,122.0
9538,12.03 km,Clear#,High,Morning,Car,18.0,4.0,113.0
9539,22.01 km,Clear,Medium,Morning,Car,15.0,8.0,134.0
9540,14.85 km,Cloudy,Medium,Evening,Car,6.0,5.0,104.0
9541,17.02 km,Foggy@,Low,Night,Car,29.0,1.0,117.0
9542,20.2 km,Clear,High,Morning,Scooter,27.0,4.0,159.0
9543,16.65 km,Clear,Medium,Evening,Scooter,12.0,4.0,95.0
9544,10.25 km,Rainy#,High,Afternoon,Bike,15.0,1.0,94.0
9545,13.08 km,Cloudy,High,Evening,Bike,16.0,3.0,107.0
9546,20.17KM,Clear,Low,Evening,Bike,31.0,6.0,96.0
9547,9.65 km,Rainy,High,Morning,Scooter,22.0,9.0,109.0
9548,10.01 km,Clear,Medium,Evening,Bike,30.0,6.0,80.0
9549,2.84kilometer,Windy,Low,Morning,Bike,8.0,2.0,17.0
9550,22.91 km,Clear,High,Evening,Scooter,34.0,2.0,206.0
9551,2.73 km,Clear,Medium,Morning,Scooter,28.0,1.0,55.0
9552,16.38km,Clear,High,Morning,Bike,32.0,4.0,126.0
9553,10.62 km,Clear,Low,Morning,Bike,17.0,1.0,54.0
9554,10.44 km,Cloudy,Medium,Evening,Scooter,33.0,7.0,100.0
9555,17.15 km,Cloudy#,High,Morning,Scooter,13.0,9.0,109.0
9556,2.14 km,Cloudy,High,Afternoon,Scooter,34.0,8.0,57.0
9557,15.05 km,Cloudy@,High,Morning,Scooter,18.0,7.0,117.0
9558,19.41 km,Clear,Medium,Morning,Bike,24.0,2.0,114.0
9559,20.79KM,Clear,Low,Evening,Bike,26.0,2.0,110.0
9560,4.68KM,Foggy#,High,Evening,Bike,9.0,3.0,48.0
9561,22.49 km,Rainy,Low,Night,Bike,26.0,8.0,102.0
9562,16.58 km,Clear,High,Night,Scooter,16.0,2.0,99.0
9563,22.11 km,Clear,Low,Morning,Bike,7.0,2.0,85.0
9564,12.39 km,Cloudy,Low,Morning,Bike,9.0,4.0,56.0
9565,13.78 km,Clear,Medium,Afternoon,Scooter,16.0,6.0,72.0
9566,23.02 km,Cloudy#,Medium,Night,Scooter,32.0,2.0,134.0
9567,22.55 km,Cloudy,High,Afternoon,Bike,31.0,9.0,142.0
9568,11.48 km,Clear,High,Evening,Bike,27.0,9.0,91.0
9569,7.22 km,Clear,Medium,Evening,Scooter,8.0,1.0,52.0
9570,10.13 km,Rainy#,Low,Morning,Bike,9.0,1.0,58.0
9571,10.0kilometer,Clear,High,Evening,Bike,10.0,9.0,63.0
9572,7.53 km,Clear,High,Morning,Scooter,17.0,1.0,72.0
9573,7.08 km,Rainy@,Medium,Afternoon,Scooter,13.0,7.0,68.0
9574,999 km,Rainy,Low,Afternoon,Bike,13.0,5.0,103.0
9575,999 km,Clear,Medium,Afternoon,Bike,33.0,6.0,46.0
9576,17.1 km,Windy,High,Morning,Scooter,29.0,4.0,164.0
9577,4.73 km,Cloudy,Medium,Evening,Scooter,21.0,2.0,53.0
9578,8.94 km,Clear#,High,Night,Bike,23.0,3.0,58.0
9579,2.01 km,Clear,Low,Night,Bike,6.0,8.0,6.0
9580,7.11 km,Rainy,High,Afternoon,Bike,26.0,2.0,92.0
9581,19.33 km,Clear,Low,Morning,Bike,19.0,7.0,77.0
9582,22.18 km,Cloudy,Medium,Morning,Scooter,13.0,3.0,139.0
9583,5.93 km,Cloudy,Medium,Evening,Bike,6.0,2.0,36.0
9584,11.86kilometer,Cloudy,High,Afternoon,Scooter,18.0,4.0,96.0
9585,12.02 km,Cloudy,Medium,Morning,Car,20.0,9.0,96.0
9586,21.9 km,Cloudy,High,Afternoon,Scooter,,7.0,142.0
9587,19.19 km,Clear,High,Evening,Bike,21.0,9.0,123.0
9588,13.07km,Clear,Low,Morning,Bike,30.0,5.0,73.0
9589,16.93 km,Cloudy,High,Night,Bike,18.0,1.0,100.0
9590,21.26 km,Rainy,High,Evening,Bike,16.0,3.0,184.0
9591,0.73 km,Cloudy#,High,Morning,Bike,14.0,2.0,28.0
9592,10.37 km,Clear,High,Afternoon,Bike,30.0,9.0,77.0
9593,22.73 km,Foggy,High,Morning,Scooter,8.0,2.0,197.0
9594,18.64KM,Clear,,Morning,Bike,16.0,7.0,94.0
9595,13.8 km,Clear,High,Morning,Bike,21.0,5.0,96.0
9596,13.48 km,Clear,High,Evening,Bike,5.0,2.0,80.0
9597,9.02 km,Clear,Medium,Evening,Bike,,3.0,82.0
9598,13.25 km,Cloudy,Medium,Morning,Bike,27.0,8.0,85.0
9599,16.56 km,Clear#,High,Evening,Scooter,17.0,2.0,138.0
9600,10.75 km,Clear,Medium,Night,Bike,30.0,5.0,62.0
9601,18.0 km,Clear,High,Evening,Bike,9.0,5.0,103.0
9602,21.6 km,Cloudy,Medium,Night,Scooter,12.0,8.0,84.0
9603,4.29KM,Windy@,High,Afternoon,Scooter,32.0,5.0,74.0
9604,11.56 km,Rainy,Medium,Afternoon,Bike,6.0,3.0,72.0
9605,10.5kilometer,,High,Afternoon,Scooter,26.0,3.0,93.0
9606,17.34 km,Cloudy,Low,Night,Scooter,13.0,4.0,78.0
9607,6.62 km,Clear,High,Afternoon,Bike,23.0,3.0,63.0
9608,16.19KM,Clear,Medium,Night,Scooter,26.0,1.0,88.0
9609,22.0 km,Rainy,High,Afternoon,Scooter,18.0,9.0,167.0
9610,10.74kilometer,Cloudy,Medium,Morning,Bike,29.0,8.0,77.0
9611,22.82 km,Clear,Low,Morning,Bike,7.0,3.0,91.0
9612,24.83 km,Clear#,Medium,Morning,Car,25.0,1.0,187.0
9613,3.1 km,Clear,High,,Car,10.0,8.0,43.0
9614,6.21 km,Clear,High,Evening,Scooter,21.0,1.0,74.0
9615,23.78 km,Cloudy,Medium,Afternoon,Bike,20.0,3.0,126.0
9616,23.98 km,Clear,High,Evening,Scooter,28.0,2.0,194.0
9617,2.89 km,Windy,High,Evening,Scooter,30.0,3.0,
9618,0.87 km,Cloudy,Medium,Night,Bike,23.0,9.0,31.0
9619,4.45KM,,High,Morning,Bike,20.0,7.0,59.0
9620,24.9 km,Rainy,,Morning,Car,34.0,7.0,230.0
9621,4.91 km,Cloudy,Low,Afternoon,Bike,32.0,9.0,43.0
9622,12.81 km,Cloudy,High,Morning,Bike,14.0,9.0,85.0
9623,21.29 km,Clear,Low,Morning,Bike,28.0,2.0,104.0
9624,1.0 km,Cloudy,Medium,Evening,Bike,21.0,1.0,29.0
9625,15.31 km,Clear,High,Evening,Bike,24.0,7.0,112.0
9626,7.29 km,Clear,High,Evening,Car,20.0,7.0,77.0
9627,21.63 km,Clear,Low,Night,Scooter,8.0,8.0,68.0
9628,7.44 km,Rainy,Medium,Afternoon,Bike,28.0,2.0,89.0
9629,17.33 km,Foggy,High,Night,Scooter,20.0,1.0,144.0
9630,17.02 km,Clear,High,,Bike,24.0,3.0,125.0
9631,5.93 km,Cloudy,High,Night,Scooter,24.0,3.0,63.0
9632,1.35 km,Windy,Low,Afternoon,Bike,27.0,5.0,35.0
9633,10.53 km,Clear,,Night,Car,30.0,,80.0
9634,7.59 km,Clear#,Low,Morning,Bike,33.0,1.0,61.0
9635,20.32 km,Clear,High,Evening,Scooter,28.0,,173.0
